seg_id,surah,ayah,tafsir_id,query_index,query_text,prompt_tokens,completion_tokens,total_tokens
5531,Al-Muddaṡṡir,36,Al-Muddaṡṡir:36,2,Mengapa ancaman tersebut juga berfungsi sebagai peringatan bagi manusia?,445,115,560
5531,Al-Muddaṡṡir,36,Al-Muddaṡṡir:36,3,Bagaimana cara manusia merespons peringatan ini dalam kehidupan sehari-hari?,445,115,560
5531,Al-Muddaṡṡir,36,Al-Muddaṡṡir:36,4,Siapa yang menjadi sasaran dari ancaman dan peringatan tersebut?,445,115,560
5531,Al-Muddaṡṡir,36,Al-Muddaṡṡir:36,5,Kapan ancaman ini biasanya dijelaskan dalam ajaran agama?,445,115,560
5531,Al-Muddaṡṡir,36,Al-Muddaṡṡir:36,6,Apa dampak jika manusia mengabaikan peringatan ini?,445,115,560
5532,Al-Muddaṡṡir,37,Al-Muddaṡṡir:37,1,Apa maksud 'maju meraih kebajikan' dalam konteks ini?,456,126,582
5532,Al-Muddaṡṡir,37,Al-Muddaṡṡir:37,2,Bagaimana contoh sikap 'mundur' dari kebajikan dalam kehidupan sehari-hari?,456,126,582
5532,Al-Muddaṡṡir,37,Al-Muddaṡṡir:37,3,Siapa yang dimaksud dengan 'siapa di antara kamu' dalam tafsir ini?,456,126,582
5532,Al-Muddaṡṡir,37,Al-Muddaṡṡir:37,4,Mengapa seseorang bisa enggan meraih kebajikan?,456,126,582
5532,Al-Muddaṡṡir,37,Al-Muddaṡṡir:37,5,Apa dampak dari memilih maju atau mundur dalam meraih kebajikan?,456,126,582
5532,Al-Muddaṡṡir,37,Al-Muddaṡṡir:37,6,Bagaimana cara mengatasi keengganan untuk berbuat baik?,456,126,582
5533,Al-Muddaṡṡir,38,Al-Muddaṡṡir:38,1,Apa yang dimaksud dengan kebebasan memilih dalam konteks ayat ini?,522,101,623
5533,Al-Muddaṡṡir,38,Al-Muddaṡṡir:38,2,Mengapa setiap orang bertanggung jawab atas perbuatannya sendiri?,522,101,623
5533,Al-Muddaṡṡir,38,Al-Muddaṡṡir:38,3,Siapa golongan kanan yang disebutkan dan mengapa mereka beruntung?,522,101,623
5533,Al-Muddaṡṡir,38,Al-Muddaṡṡir:38,4,Bagaimana manusia bisa maju meraih kebaikan menurut penjelasan ini?,522,101,623
5533,Al-Muddaṡṡir,38,Al-Muddaṡṡir:38,5,Apa konsekuensi jika manusia memilih untuk mundur?,522,101,623
5534,Al-Muddaṡṡir,39,Al-Muddaṡṡir:39,1,Apa yang dimaksud dengan kebebasan memilih dalam ayat ini?,522,101,623
5534,Al-Muddaṡṡir,39,Al-Muddaṡṡir:39,2,Mengapa setiap orang bertanggung jawab atas perbuatannya sendiri?,522,101,623
5534,Al-Muddaṡṡir,39,Al-Muddaṡṡir:39,3,Siapa yang termasuk golongan kanan dan mengapa mereka beruntung?,522,101,623
5534,Al-Muddaṡṡir,39,Al-Muddaṡṡir:39,4,Bagaimana cara memilih kebaikan agar termasuk golongan kanan?,522,101,623
5534,Al-Muddaṡṡir,39,Al-Muddaṡṡir:39,5,Apa konsekuensi jika manusia memilih kemunduran?,522,101,623
5535,Al-Muddaṡṡir,40,Al-Muddaṡṡir:40,1,Apa yang dimaksud dengan golongan kanan dalam ayat tersebut?,523,135,658
5535,Al-Muddaṡṡir,40,Al-Muddaṡṡir:40,2,Mengapa penghuni surga bertanya tentang orang-orang yang masuk neraka Saqar?,523,135,658
5535,Al-Muddaṡṡir,40,Al-Muddaṡṡir:40,3,Bagaimana dialog antara penghuni surga dan orang berdosa digambarkan dalam tafsir?,523,135,658
5535,Al-Muddaṡṡir,40,Al-Muddaṡṡir:40,4,Siapa yang termasuk dalam golongan orang-orang berdosa yang disebutkan?,523,135,658
5535,Al-Muddaṡṡir,40,Al-Muddaṡṡir:40,5,Apa penyebab seseorang bisa masuk ke dalam neraka Saqar menurut tafsir ini?,523,135,658
5535,Al-Muddaṡṡir,40,Al-Muddaṡṡir:40,6,Apakah penghuni surga dan orang berdosa saling mengenal ketika di dunia?,523,135,658
5536,Al-Muddaṡṡir,41,Al-Muddaṡṡir:41,1,Apa yang dimaksud dengan golongan kanan dalam tafsir ini?,549,131,680
5536,Al-Muddaṡṡir,41,Al-Muddaṡṡir:41,2,Mengapa penghuni surga bertanya tentang orang-orang yang masuk neraka Saqar?,549,131,680
5536,Al-Muddaṡṡir,41,Al-Muddaṡṡir:41,3,Bagaimana dialog antara penghuni surga dan orang berdosa digambarkan?,549,131,680
5536,Al-Muddaṡṡir,41,Al-Muddaṡṡir:41,4,Apa yang menyebabkan seseorang masuk ke dalam neraka Saqar menurut tafsir?,549,131,680
5536,Al-Muddaṡṡir,41,Al-Muddaṡṡir:41,5,Apakah orang-orang di surga dan neraka saling mengenal dari dunia?,549,131,680
5536,Al-Muddaṡṡir,41,Al-Muddaṡṡir:41,6,Mengapa tafsir tidak menjelaskan secara teknis adegan dialog tersebut?,549,131,680
5537,Al-Muddaṡṡir,42,Al-Muddaṡṡir:42,1,Siapa yang dimaksud dengan golongan kanan dalam tafsir ini?,523,125,648
5537,Al-Muddaṡṡir,42,Al-Muddaṡṡir:42,2,Apa yang menyebabkan orang-orang berdosa masuk ke neraka Saqar?,523,125,648
5537,Al-Muddaṡṡir,42,Al-Muddaṡṡir:42,3,Bagaimana penghuni surga mengetahui keadaan orang-orang di neraka?,523,125,648
5537,Al-Muddaṡṡir,42,Al-Muddaṡṡir:42,4,Mengapa penghuni surga menanyakan nasib orang-orang berdosa?,523,125,648
5537,Al-Muddaṡṡir,42,Al-Muddaṡṡir:42,5,Apa yang dimaksud dengan keberuntungan bagi golongan kanan?,523,125,648
5537,Al-Muddaṡṡir,42,Al-Muddaṡṡir:42,6,Apakah ada penjelasan teknis tentang dialog antara penghuni surga dan neraka?,523,125,648
5538,Al-Muddaṡṡir,43,Al-Muddaṡṡir:43,1,Apa yang menyebabkan seseorang masuk neraka Saqar menurut ayat ini?,504,122,626
5538,Al-Muddaṡṡir,43,Al-Muddaṡṡir:43,2,Mengapa para pendurhaka tidak melaksanakan salat?,504,122,626
5538,Al-Muddaṡṡir,43,Al-Muddaṡṡir:43,3,Bagaimana hubungan antara tidak memberi makan orang miskin dengan hukuman di akhirat?,504,122,626
5538,Al-Muddaṡṡir,43,Al-Muddaṡṡir:43,4,Siapa yang bertanya kepada para pendurhaka tentang alasan mereka masuk neraka?,504,122,626
5538,Al-Muddaṡṡir,43,Al-Muddaṡṡir:43,5,Apa peran penghuni surga dalam dialog ini?,504,122,626
5538,Al-Muddaṡṡir,43,Al-Muddaṡṡir:43,6,Apakah hanya dua alasan ini yang menyebabkan masuk neraka Saqar?,504,122,626
5539,Al-Muddaṡṡir,44,Al-Muddaṡṡir:44,1,Apa yang menyebabkan orang masuk neraka Saqar menurut jawaban para pendurhaka?,504,125,629
5539,Al-Muddaṡṡir,44,Al-Muddaṡṡir:44,2,Mengapa para pendurhaka tidak melaksanakan salat?,504,125,629
5539,Al-Muddaṡṡir,44,Al-Muddaṡṡir:44,3,Bagaimana hubungan antara tidak memberi makan orang miskin dengan masuk neraka?,504,125,629
5539,Al-Muddaṡṡir,44,Al-Muddaṡṡir:44,4,Siapa yang bertanya kepada para pendurhaka tentang alasan mereka masuk neraka?,504,125,629
5539,Al-Muddaṡṡir,44,Al-Muddaṡṡir:44,5,Apa saja perbuatan yang disebutkan para pendurhaka sebagai penyebab mereka di neraka?,504,125,629
5539,Al-Muddaṡṡir,44,Al-Muddaṡṡir:44,6,Apakah hanya dua hal itu yang menyebabkan seseorang masuk neraka Saqar?,504,125,629
5540,Al-Muddaṡṡir,45,Al-Muddaṡṡir:45,1,Apa yang menyebabkan orang-orang masuk neraka Saqar?,512,98,610
5540,Al-Muddaṡṡir,45,Al-Muddaṡṡir:45,2,Mengapa berbincang untuk tujuan batil termasuk dosa?,512,98,610
5540,Al-Muddaṡṡir,45,Al-Muddaṡṡir:45,3,Bagaimana sikap mereka terhadap hari pembalasan?,512,98,610
5540,Al-Muddaṡṡir,45,Al-Muddaṡṡir:45,4,Siapa yang diajak berbincang untuk tujuan batil?,512,98,610
5540,Al-Muddaṡṡir,45,Al-Muddaṡṡir:45,5,Kapan mereka baru menyadari kesalahan mereka?,512,98,610
5540,Al-Muddaṡṡir,45,Al-Muddaṡṡir:45,6,Apa yang dimaksud dengan 'keyakinan' dalam tafsir ini?,512,98,610
5541,Al-Muddaṡṡir,46,Al-Muddaṡṡir:46,1,Apa yang diakui oleh penghuni neraka Saqar?,512,124,636
5541,Al-Muddaṡṡir,46,Al-Muddaṡṡir:46,2,Mengapa mereka masuk neraka menurut pengakuan mereka?,512,124,636
5541,Al-Muddaṡṡir,46,Al-Muddaṡṡir:46,3,Apa maksud dari 'berbincang untuk tujuan yang batil'?,512,124,636
5541,Al-Muddaṡṡir,46,Al-Muddaṡṡir:46,4,Bagaimana sikap mereka terhadap hari pembalasan?,512,124,636
5541,Al-Muddaṡṡir,46,Al-Muddaṡṡir:46,5,Kapan mereka baru menyadari kesalahan mereka?,512,124,636
5541,Al-Muddaṡṡir,46,Al-Muddaṡṡir:46,6,Siapa yang diajak berbincang dalam pembicaraan batil itu?,512,124,636
5541,Al-Muddaṡṡir,46,Al-Muddaṡṡir:46,7,Apa yang dimaksud dengan 'keyakinan yaitu kematian' dalam konteks ini?,512,124,636
5542,Al-Muddaṡṡir,47,Al-Muddaṡṡir:47,1,Apa yang menyebabkan penghuni neraka Saqar masuk ke dalamnya?,512,115,627
5542,Al-Muddaṡṡir,47,Al-Muddaṡṡir:47,2,Mengapa mereka terbiasa berbincang untuk tujuan yang batil?,512,115,627
5542,Al-Muddaṡṡir,47,Al-Muddaṡṡir:47,3,Bagaimana sikap mereka terhadap hari pembalasan?,512,115,627
5542,Al-Muddaṡṡir,47,Al-Muddaṡṡir:47,4,Siapa yang mereka ajak berbincang dalam pembicaraan batil itu?,512,115,627
5542,Al-Muddaṡṡir,47,Al-Muddaṡṡir:47,5,Kapan mereka baru menyadari kesalahan setelah terus durhaka?,512,115,627
5542,Al-Muddaṡṡir,47,Al-Muddaṡṡir:47,6,Apa yang dimaksud dengan 'keyakinan yaitu kematian' dalam konteks ini?,512,115,627
5543,Al-Muddaṡṡir,48,Al-Muddaṡṡir:48,1,Apa maksud dari kedurhakaan yang berlanjut sampai kematian?,498,128,626
5543,Al-Muddaṡṡir,48,Al-Muddaṡṡir:48,2,Mengapa orang-orang durhaka berharap syafaat saat kematian datang?,498,128,626
5543,Al-Muddaṡṡir,48,Al-Muddaṡṡir:48,3,Bagaimana Allah menanggapi harapan mereka akan syafaat?,498,128,626
5543,Al-Muddaṡṡir,48,Al-Muddaṡṡir:48,4,Siapa yang dimaksud dengan 'orang-orang yang memberikan syafaat' dalam tafsir ini?,498,128,626
5543,Al-Muddaṡṡir,48,Al-Muddaṡṡir:48,5,Apakah syafaat masih mungkin bagi orang yang terus durhaka hingga akhir hayat?,498,128,626
5543,Al-Muddaṡṡir,48,Al-Muddaṡṡir:48,6,Kapan harapan syafaat menjadi tidak berguna menurut penjelasan ini?,498,128,626
5544,Al-Muddaṡṡir,49,Al-Muddaṡṡir:49,1,Apa konsekuensi yang akan dialami di akhirat oleh orang-orang kafir?,517,142,659
5544,Al-Muddaṡṡir,49,Al-Muddaṡṡir:49,2,Mengapa orang-orang kafir berpaling dari peringatan Allah?,517,142,659
5544,Al-Muddaṡṡir,49,Al-Muddaṡṡir:49,3,Bagaimana perumpamaan orang-orang kafir yang lari dari peringatan?,517,142,659
5544,Al-Muddaṡṡir,49,Al-Muddaṡṡir:49,4,Siapa yang dimaksud dengan para pendurhaka dalam tafsir ini?,517,142,659
5544,Al-Muddaṡṡir,49,Al-Muddaṡṡir:49,5,Kapan orang-orang kafir mengetahui konsekuensi akhirat mereka?,517,142,659
5544,Al-Muddaṡṡir,49,Al-Muddaṡṡir:49,6,Apa yang dimaksud dengan tuntunan Rasulullah dalam konteks ini?,517,142,659
5544,Al-Muddaṡṡir,49,Al-Muddaṡṡir:49,7,Mengapa mereka diibaratkan seperti keledai liar yang lari terkejut?,517,142,659
5545,Al-Muddaṡṡir,50,Al-Muddaṡṡir:50,1,Apa konsekuensi yang akan dialami di akhirat menurut tafsir ini?,517,146,663
5545,Al-Muddaṡṡir,50,Al-Muddaṡṡir:50,2,Mengapa orang-orang kafir disebut seperti keledai liar yang lari dari singa?,517,146,663
5545,Al-Muddaṡṡir,50,Al-Muddaṡṡir:50,3,Bagaimana sikap orang-orang kafir terhadap peringatan Allah dan Rasul?,517,146,663
5545,Al-Muddaṡṡir,50,Al-Muddaṡṡir:50,4,Apa yang dimaksud dengan tuntunan yang disampaikan Rasulullah?,517,146,663
5545,Al-Muddaṡṡir,50,Al-Muddaṡṡir:50,5,Mengapa mereka berpaling dari Al-Qur'an padahal sudah tahu akibatnya?,517,146,663
5545,Al-Muddaṡṡir,50,Al-Muddaṡṡir:50,6,Siapa yang dimaksud dengan para pendurhaka dalam tafsir ini?,517,146,663
5545,Al-Muddaṡṡir,50,Al-Muddaṡṡir:50,7,Bagaimana cara menghindari perilaku seperti yang digambarkan dalam tafsir ini?,517,146,663
5546,Al-Muddaṡṡir,51,Al-Muddaṡṡir:51,1,Apa konsekuensi yang akan dialami para pendurhaka di akhirat?,517,131,648
5546,Al-Muddaṡṡir,51,Al-Muddaṡṡir:51,2,Mengapa orang-orang kafir disebut seperti keledai liar yang lari dari singa?,517,131,648
5546,Al-Muddaṡṡir,51,Al-Muddaṡṡir:51,3,Bagaimana sikap orang-orang kafir terhadap peringatan Allah dan tuntunan Rasulullah?,517,131,648
5546,Al-Muddaṡṡir,51,Al-Muddaṡṡir:51,4,Siapa yang dimaksud dengan para pendurhaka dalam penjelasan ini?,517,131,648
5546,Al-Muddaṡṡir,51,Al-Muddaṡṡir:51,5,Mengapa mereka berpaling dari Al-Qur'an padahal sudah tahu akibatnya?,517,131,648
5546,Al-Muddaṡṡir,51,Al-Muddaṡṡir:51,6,Apa makna perumpamaan keledai liar dalam konteks ini?,517,131,648
5547,Al-Muddaṡṡir,52,Al-Muddaṡṡir:52,1,Apa maksud dari sikap lahiriah para pendurhaka yang digambarkan seperti keledai?,498,137,635
5547,Al-Muddaṡṡir,52,Al-Muddaṡṡir:52,2,Mengapa keadaan batin para pendurhaka dianggap lebih aneh?,498,137,635
5547,Al-Muddaṡṡir,52,Al-Muddaṡṡir:52,3,Bagaimana para pendurhaka ingin mendapatkan lembaran kitab dari Tuhan?,498,137,635
5547,Al-Muddaṡṡir,52,Al-Muddaṡṡir:52,4,Siapa yang dimaksud dengan para pendurhaka dalam tafsir ini?,498,137,635
5547,Al-Muddaṡṡir,52,Al-Muddaṡṡir:52,5,Apa makna dari lembaran-lembaran kitab yang terbuka dalam konteks ini?,498,137,635
5547,Al-Muddaṡṡir,52,Al-Muddaṡṡir:52,6,Mengapa para pendurhaka masih ingin mendapatkan kitab meskipun durhaka?,498,137,635
5548,Al-Muddaṡṡir,53,Al-Muddaṡṡir:53,1,Apa yang dimaksud dengan siksa akhirat dalam konteks ini?,538,87,625
5548,Al-Muddaṡṡir,53,Al-Muddaṡṡir:53,2,Mengapa Al-Qur'an disebut sebagai peringatan bagi manusia?,538,87,625
5548,Al-Muddaṡṡir,53,Al-Muddaṡṡir:53,3,Bagaimana cara mengambil pelajaran dari Al-Qur'an?,538,87,625
5548,Al-Muddaṡṡir,53,Al-Muddaṡṡir:53,4,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,538,87,625
5548,Al-Muddaṡṡir,53,Al-Muddaṡṡir:53,5,Apa fungsi utama Al-Qur'an menurut penjelasan ini?,538,87,625
5549,Al-Muddaṡṡir,54,Al-Muddaṡṡir:54,1,Apa maksud dari 'sekali-kali tidak' dalam ayat ini?,538,118,656
5549,Al-Muddaṡṡir,54,Al-Muddaṡṡir:54,2,Mengapa disebutkan bahwa mereka tidak takut kepada siksa akhirat?,538,118,656
5549,Al-Muddaṡṡir,54,Al-Muddaṡṡir:54,3,Bagaimana Al-Qur'an berfungsi sebagai peringatan bagi manusia?,538,118,656
5549,Al-Muddaṡṡir,54,Al-Muddaṡṡir:54,4,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,538,118,656
5549,Al-Muddaṡṡir,54,Al-Muddaṡṡir:54,5,Apa yang harus dilakukan jika ingin mengambil pelajaran dari Al-Qur'an?,538,118,656
5549,Al-Muddaṡṡir,54,Al-Muddaṡṡir:54,6,Mengapa ada orang yang tidak mengambil pelajaran dari peringatan Al-Qur'an?,538,118,656
5550,Al-Muddaṡṡir,55,Al-Muddaṡṡir:55,1,Apa maksud dari 'sekali-kali tidak' dalam ayat ini?,538,92,630
5550,Al-Muddaṡṡir,55,Al-Muddaṡṡir:55,2,Mengapa ada orang yang tidak takut kepada siksa akhirat?,538,92,630
5550,Al-Muddaṡṡir,55,Al-Muddaṡṡir:55,3,Bagaimana Al-Qur'an berfungsi sebagai peringatan bagi manusia?,538,92,630
5550,Al-Muddaṡṡir,55,Al-Muddaṡṡir:55,4,Siapa yang bisa mengambil pelajaran dari Al-Qur'an?,538,92,630
5550,Al-Muddaṡṡir,55,Al-Muddaṡṡir:55,5,Apa konsekuensi jika seseorang tetap bersikap seperti itu?,538,92,630
5551,Al-Muddaṡṡir,56,Al-Muddaṡṡir:56,1,Apa maksud dari kebebasan mutlak manusia dalam ayat sebelumnya?,527,117,644
5551,Al-Muddaṡṡir,56,Al-Muddaṡṡir:56,2,Mengapa manusia hanya bisa mengambil pelajaran dari Al-Qur'an jika Allah menghendaki?,527,117,644
5551,Al-Muddaṡṡir,56,Al-Muddaṡṡir:56,3,Siapa yang berhak memberikan ampunan menurut tafsir ini?,527,117,644
5551,Al-Muddaṡṡir,56,Al-Muddaṡṡir:56,4,Bagaimana cara bertakwa kepada Allah berdasarkan penjelasan ini?,527,117,644
5551,Al-Muddaṡṡir,56,Al-Muddaṡṡir:56,5,Apa hubungan antara kehendak Allah dan kemampuan manusia memahami Al-Qur'an?,527,117,644
5551,Al-Muddaṡṡir,56,Al-Muddaṡṡir:56,6,Mengapa kita harus melaksanakan perintah dan menjauhi larangan Allah?,527,117,644
5552,Al-Qiyāmah,1,Al-Qiyāmah:1,1,Apa yang diuraikan dalam akhir surah al-Muddasir?,551,110,661
5552,Al-Qiyāmah,1,Al-Qiyāmah:1,2,Mengapa kaum pendurhaka mendustakan peristiwa Kiamat?,551,110,661
5552,Al-Qiyāmah,1,Al-Qiyāmah:1,3,Bagaimana sikap Allah terhadap orang yang tetap tidak beriman?,551,110,661
5552,Al-Qiyāmah,1,Al-Qiyāmah:1,4,Apa maksud dari sumpah dengan jiwa yang menyesali dirinya sendiri?,551,110,661
5552,Al-Qiyāmah,1,Al-Qiyāmah:1,5,Kapan manusia akan dibangkitkan?,551,110,661
5552,Al-Qiyāmah,1,Al-Qiyāmah:1,6,Mengapa hari Kiamat disebut sebagai peristiwa yang mengerikan?,551,110,661
5553,Al-Qiyāmah,2,Al-Qiyāmah:2,1,Apa yang diuraikan dalam akhir surah al-Muddasir?,551,119,670
5553,Al-Qiyāmah,2,Al-Qiyāmah:2,2,Mengapa kaum pendurhaka mendustakan peristiwa Kiamat?,551,119,670
5553,Al-Qiyāmah,2,Al-Qiyāmah:2,3,Bagaimana sikap Allah terhadap orang yang tetap tidak beriman?,551,119,670
5553,Al-Qiyāmah,2,Al-Qiyāmah:2,4,Apa makna sumpah Allah dengan kepastian hari Kiamat?,551,119,670
5553,Al-Qiyāmah,2,Al-Qiyāmah:2,5,Siapa yang dimaksud dengan jiwa yang selalu menyesali dirinya sendiri?,551,119,670
5553,Al-Qiyāmah,2,Al-Qiyāmah:2,6,Kapan manusia pasti akan dibangkitkan?,551,119,670
5554,Al-Qiyāmah,3,Al-Qiyāmah:3,1,Apa yang dimaksud dengan kepastian hari Kiamat?,518,122,640
5554,Al-Qiyāmah,3,Al-Qiyāmah:3,2,Mengapa banyak manusia yang ingkar tentang hari Kiamat?,518,122,640
5554,Al-Qiyāmah,3,Al-Qiyāmah:3,3,Bagaimana kemampuan Allah dalam mengumpulkan tulang-belulang yang berserakan?,518,122,640
5554,Al-Qiyāmah,3,Al-Qiyāmah:3,4,Mengapa penyusunan jari-jemari disebutkan sebagai contoh kekuasaan Allah?,518,122,640
5554,Al-Qiyāmah,3,Al-Qiyāmah:3,5,Apa makna dari pengumpulan kembali tulang-belulang setelah kematian?,518,122,640
5554,Al-Qiyāmah,3,Al-Qiyāmah:3,6,Bagaimana respons yang seharusnya dari manusia terhadap penegasan hari Kiamat?,518,122,640
5555,Al-Qiyāmah,4,Al-Qiyāmah:4,1,Apa yang dimaksud dengan kepastian hari Kiamat dalam teks ini?,518,159,677
5555,Al-Qiyāmah,4,Al-Qiyāmah:4,2,Mengapa banyak manusia yang ingkar terhadap hari Kiamat?,518,159,677
5555,Al-Qiyāmah,4,Al-Qiyāmah:4,3,Bagaimana Allah mengumpulkan kembali tulang-belulang manusia setelah kematian?,518,159,677
5555,Al-Qiyāmah,4,Al-Qiyāmah:4,4,Mengapa Allah menyebutkan kemampuan menyusun jari jemari dengan sempurna?,518,159,677
5555,Al-Qiyāmah,4,Al-Qiyāmah:4,5,Apa makna dari penyusunan jari jemari yang sempurna setelah kebangkitan?,518,159,677
5555,Al-Qiyāmah,4,Al-Qiyāmah:4,6,Bagaimana hubungan antara kepercayaan pada hari Kiamat dan keyakinan pada kekuasaan Allah?,518,159,677
5555,Al-Qiyāmah,4,Al-Qiyāmah:4,7,Apa yang dapat dipelajari dari penegasan Allah tentang kemampuan-Nya mengumpulkan tulang-belulang?,518,159,677
5556,Al-Qiyāmah,5,Al-Qiyāmah:5,1,Mengapa manusia sering meragukan hari Kiamat padahal sudah pasti?,496,92,588
5556,Al-Qiyāmah,5,Al-Qiyāmah:5,2,Apa akibat dari perbuatan maksiat yang terus-menerus dilakukan manusia?,496,92,588
5556,Al-Qiyāmah,5,Al-Qiyāmah:5,3,Bagaimana sikap manusia yang menantang dengan bertanya kapan Kiamat terjadi?,496,92,588
5556,Al-Qiyāmah,5,Al-Qiyāmah:5,4,Mengapa manusia tidak menyadari konsekuensi dari perbuatan mereka sendiri?,496,92,588
5557,Al-Qiyāmah,6,Al-Qiyāmah:6,1,Apa yang dimaksud dengan kepastian Kiamat?,496,122,618
5557,Al-Qiyāmah,6,Al-Qiyāmah:6,2,Mengapa manusia terus-menerus berbuat maksiat meski tahu Kiamat pasti datang?,496,122,618
5557,Al-Qiyāmah,6,Al-Qiyāmah:6,3,Bagaimana sikap manusia terhadap pertanyaan 'Kapankah hari Kiamat?' dalam tafsir ini?,496,122,618
5557,Al-Qiyāmah,6,Al-Qiyāmah:6,4,Apa akibat dari perbuatan maksiat yang dilakukan manusia?,496,122,618
5557,Al-Qiyāmah,6,Al-Qiyāmah:6,5,Mengapa manusia tidak menyadari akibat perbuatannya sendiri?,496,122,618
5557,Al-Qiyāmah,6,Al-Qiyāmah:6,6,Bagaimana cara agar kita tidak termasuk orang yang menantang datangnya Kiamat?,496,122,618
5558,Al-Qiyāmah,7,Al-Qiyāmah:7,1,Apa yang terjadi pada matahari dan bulan saat Kiamat?,530,122,652
5558,Al-Qiyāmah,7,Al-Qiyāmah:7,2,Mengapa manusia bertanya tentang tempat lari saat Kiamat?,530,122,652
5558,Al-Qiyāmah,7,Al-Qiyāmah:7,3,Bagaimana kondisi manusia ketika mata terbelalak karena ketakutan?,530,122,652
5558,Al-Qiyāmah,7,Al-Qiyāmah:7,4,Siapa yang diajak bicara dalam ayat tentang ancaman Kiamat?,530,122,652
5558,Al-Qiyāmah,7,Al-Qiyāmah:7,5,Kapan Kiamat terjadi menurut penjelasan ini?,530,122,652
5558,Al-Qiyāmah,7,Al-Qiyāmah:7,6,Apakah ada tempat aman untuk menyelamatkan diri saat Kiamat?,530,122,652
5558,Al-Qiyāmah,7,Al-Qiyāmah:7,7,Apa tujuan pertanyaan kaum pendurhaka yang disebutkan?,530,122,652
5559,Al-Qiyāmah,8,Al-Qiyāmah:8,1,"Apa yang terjadi pada mata, bulan, dan matahari saat Kiamat tiba?",530,109,639
5559,Al-Qiyāmah,8,Al-Qiyāmah:8,2,Mengapa manusia bertanya tentang tempat lari saat Kiamat?,530,109,639
5559,Al-Qiyāmah,8,Al-Qiyāmah:8,3,Bagaimana kondisi manusia ketika tidak ada tempat yang aman untuk menyelamatkan diri?,530,109,639
5559,Al-Qiyāmah,8,Al-Qiyāmah:8,4,Siapa yang dimaksud dengan kaum pendurhaka dalam teks ini?,530,109,639
5559,Al-Qiyāmah,8,Al-Qiyāmah:8,5,Kapan Kiamat terjadi menurut penjelasan ini?,530,109,639
5560,Al-Qiyāmah,9,Al-Qiyāmah:9,1,Apa yang terjadi pada matahari dan bulan saat Kiamat tiba?,530,120,650
5560,Al-Qiyāmah,9,Al-Qiyāmah:9,2,Mengapa manusia tidak bisa menemukan tempat berlindung saat Kiamat?,530,120,650
5560,Al-Qiyāmah,9,Al-Qiyāmah:9,3,Bagaimana kondisi manusia ketika mata terbelalak karena ketakutan?,530,120,650
5560,Al-Qiyāmah,9,Al-Qiyāmah:9,4,Kapan Kiamat terjadi menurut penjelasan ini?,530,120,650
5560,Al-Qiyāmah,9,Al-Qiyāmah:9,5,Siapa yang dimaksud dengan kaum pendurhaka dalam teks ini?,530,120,650
5560,Al-Qiyāmah,9,Al-Qiyāmah:9,6,Apa tujuan kaum pendurhaka mengajukan pertanyaan?,530,120,650
5561,Al-Qiyāmah,10,Al-Qiyāmah:10,1,Apa yang terjadi pada mata saat Kiamat tiba?,530,121,651
5561,Al-Qiyāmah,10,Al-Qiyāmah:10,2,Mengapa bulan kehilangan cahayanya pada hari Kiamat?,530,121,651
5561,Al-Qiyāmah,10,Al-Qiyāmah:10,3,Bagaimana kondisi matahari dan bulan ketika dikumpulkan?,530,121,651
5561,Al-Qiyāmah,10,Al-Qiyāmah:10,4,Kapan Kiamat terjadi menurut penjelasan ini?,530,121,651
5561,Al-Qiyāmah,10,Al-Qiyāmah:10,5,Siapa yang bertanya 'Kemana tempat lari untuk menyelamatkan diri?'?,530,121,651
5561,Al-Qiyāmah,10,Al-Qiyāmah:10,6,Mengapa tidak ada tempat yang aman saat Kiamat?,530,121,651
5561,Al-Qiyāmah,10,Al-Qiyāmah:10,7,Apa tujuan pertanyaan kaum pendurhaka yang disebutkan?,530,121,651
5562,Al-Qiyāmah,11,Al-Qiyāmah:11,1,Apa makna 'tidak ada tempat berlindung kecuali pada Allah'?,553,125,678
5562,Al-Qiyāmah,11,Al-Qiyāmah:11,2,Mengapa hanya kepada Tuhan tempat kembali di hari akhir?,553,125,678
5562,Al-Qiyāmah,11,Al-Qiyāmah:11,3,Bagaimana Allah memutuskan urusan manusia dengan adil?,553,125,678
5562,Al-Qiyāmah,11,Al-Qiyāmah:11,4,Apa yang akan diberitakan kepada manusia pada hari itu?,553,125,678
